,participant,filepath,accuracy,frequency,configuration,frequency_start,frequency_end
3547,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,20.5,1Hz width 11 channels,20,21
3548,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,20.5,1Hz width 11 channels,20,21
3549,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,20.5,1Hz width 11 channels,20,21
3550,data_s,data_s\2023-02-23T11-28-02 visual.edf,1.0,21.5,1Hz width 11 channels,21,22
3551,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,21.5,1Hz width 11 channels,21,22
3552,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,21.5,1Hz width 11 channels,21,22
3553,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,21.5,1Hz width 11 channels,21,22
3554,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,21.5,1Hz width 11 channels,21,22
3555,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,21.5,1Hz width 11 channels,21,22
3556,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.875,21.5,1Hz width 11 channels,21,22
3557,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,21.5,1Hz width 11 channels,21,22
3558,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,21.5,1Hz width 11 channels,21,22
3559,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,21.5,1Hz width 11 channels,21,22
3560,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,22.5,1Hz width 11 channels,22,23
3561,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,22.5,1Hz width 11 channels,22,23
3562,data_s,data_s\2023-02-23T11-28-02 visual.edf,1.0,22.5,1Hz width 11 channels,22,23
3563,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,22.5,1Hz width 11 channels,22,23
3564,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,22.5,1Hz width 11 channels,22,23
3565,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,22.5,1Hz width 11 channels,22,23
3566,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.875,22.5,1Hz width 11 channels,22,23
3567,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,22.5,1Hz width 11 channels,22,23
3568,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,22.5,1Hz width 11 channels,22,23
3569,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,22.5,1Hz width 11 channels,22,23
3570,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,23.5,1Hz width 11 channels,23,24
3571,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,23.5,1Hz width 11 channels,23,24
3572,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,23.5,1Hz width 11 channels,23,24
3573,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,23.5,1Hz width 11 channels,23,24
3574,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,23.5,1Hz width 11 channels,23,24
3575,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,23.5,1Hz width 11 channels,23,24
3576,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,23.5,1Hz width 11 channels,23,24
3577,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,23.5,1Hz width 11 channels,23,24
3578,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,23.5,1Hz width 11 channels,23,24
3579,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,23.5,1Hz width 11 channels,23,24
3580,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,24.5,1Hz width 11 channels,24,25
3581,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,24.5,1Hz width 11 channels,24,25
3582,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,24.5,1Hz width 11 channels,24,25
3583,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,24.5,1Hz width 11 channels,24,25
3584,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,24.5,1Hz width 11 channels,24,25
3585,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,24.5,1Hz width 11 channels,24,25
3586,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,24.5,1Hz width 11 channels,24,25
3587,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,24.5,1Hz width 11 channels,24,25
3588,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.875,24.5,1Hz width 11 channels,24,25
3589,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,24.5,1Hz width 11 channels,24,25
3590,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.875,25.5,1Hz width 11 channels,25,26
3591,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.25,25.5,1Hz width 11 channels,25,26
3592,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,25.5,1Hz width 11 channels,25,26
3593,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,25.5,1Hz width 11 channels,25,26
3594,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,25.5,1Hz width 11 channels,25,26
3595,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,25.5,1Hz width 11 channels,25,26
3596,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,25.5,1Hz width 11 channels,25,26
3597,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,25.5,1Hz width 11 channels,25,26
3598,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.25,25.5,1Hz width 11 channels,25,26
3599,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,25.5,1Hz width 11 channels,25,26
3600,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,26.5,1Hz width 11 channels,26,27
3601,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,26.5,1Hz width 11 channels,26,27
3602,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,26.5,1Hz width 11 channels,26,27
3603,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.0,26.5,1Hz width 11 channels,26,27
3604,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,26.5,1Hz width 11 channels,26,27
3605,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,26.5,1Hz width 11 channels,26,27
3606,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.25,26.5,1Hz width 11 channels,26,27
3607,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,26.5,1Hz width 11 channels,26,27
3608,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,26.5,1Hz width 11 channels,26,27
3609,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,26.5,1Hz width 11 channels,26,27
3610,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,27.5,1Hz width 11 channels,27,28
3611,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,27.5,1Hz width 11 channels,27,28
3612,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,27.5,1Hz width 11 channels,27,28
3613,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,27.5,1Hz width 11 channels,27,28
3614,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.25,27.5,1Hz width 11 channels,27,28
3615,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,27.5,1Hz width 11 channels,27,28
3616,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,27.5,1Hz width 11 channels,27,28
3617,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,27.5,1Hz width 11 channels,27,28
3618,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,27.5,1Hz width 11 channels,27,28
3619,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,27.5,1Hz width 11 channels,27,28
3620,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,28.5,1Hz width 11 channels,28,29
3621,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,28.5,1Hz width 11 channels,28,29
3622,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,28.5,1Hz width 11 channels,28,29
3623,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,28.5,1Hz width 11 channels,28,29
3624,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,28.5,1Hz width 11 channels,28,29
3625,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.25,28.5,1Hz width 11 channels,28,29
3626,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,28.5,1Hz width 11 channels,28,29
3627,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.875,28.5,1Hz width 11 channels,28,29
3628,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,28.5,1Hz width 11 channels,28,29
3629,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,28.5,1Hz width 11 channels,28,29
3630,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.625,29.5,1Hz width 11 channels,29,30
3631,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,29.5,1Hz width 11 channels,29,30
3632,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,29.5,1Hz width 11 channels,29,30
3633,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.75,29.5,1Hz width 11 channels,29,30
3634,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,29.5,1Hz width 11 channels,29,30
3635,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,29.5,1Hz width 11 channels,29,30
3636,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,29.5,1Hz width 11 channels,29,30
3637,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.375,29.5,1Hz width 11 channels,29,30
3638,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.25,29.5,1Hz width 11 channels,29,30
3639,data_s,data_s\2023-02-23T11-28-02 visual.edf,0.5,29.5,1Hz width 11 channels,29,30
3640,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,2.5,1Hz width 11 channels,2,3
3641,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,2.5,1Hz width 11 channels,2,3
3642,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,2.5,1Hz width 11 channels,2,3
3643,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,2.5,1Hz width 11 channels,2,3
3644,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.875,2.5,1Hz width 11 channels,2,3
3645,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,2.5,1Hz width 11 channels,2,3
3646,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,2.5,1Hz width 11 channels,2,3
3647,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,2.5,1Hz width 11 channels,2,3
3648,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,2.5,1Hz width 11 channels,2,3
3649,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,2.5,1Hz width 11 channels,2,3
3650,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,3.5,1Hz width 11 channels,3,4
3651,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.125,3.5,1Hz width 11 channels,3,4
3652,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,3.5,1Hz width 11 channels,3,4
3653,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,3.5,1Hz width 11 channels,3,4
3654,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,3.5,1Hz width 11 channels,3,4
3655,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,3.5,1Hz width 11 channels,3,4
3656,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,3.5,1Hz width 11 channels,3,4
3657,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,3.5,1Hz width 11 channels,3,4
3658,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.125,3.5,1Hz width 11 channels,3,4
3659,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,3.5,1Hz width 11 channels,3,4
3660,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,4.5,1Hz width 11 channels,4,5
3661,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,4.5,1Hz width 11 channels,4,5
3662,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,4.5,1Hz width 11 channels,4,5
3663,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,4.5,1Hz width 11 channels,4,5
3664,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,4.5,1Hz width 11 channels,4,5
3665,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,4.5,1Hz width 11 channels,4,5
3666,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,4.5,1Hz width 11 channels,4,5
3667,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,4.5,1Hz width 11 channels,4,5
3668,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,4.5,1Hz width 11 channels,4,5
3669,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,4.5,1Hz width 11 channels,4,5
3670,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,5.5,1Hz width 11 channels,5,6
3671,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,5.5,1Hz width 11 channels,5,6
3672,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.125,5.5,1Hz width 11 channels,5,6
3673,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,5.5,1Hz width 11 channels,5,6
3674,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,5.5,1Hz width 11 channels,5,6
3675,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,5.5,1Hz width 11 channels,5,6
3676,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,5.5,1Hz width 11 channels,5,6
3677,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,5.5,1Hz width 11 channels,5,6
3678,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,5.5,1Hz width 11 channels,5,6
3679,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,5.5,1Hz width 11 channels,5,6
3680,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,6.5,1Hz width 11 channels,6,7
3681,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,6.5,1Hz width 11 channels,6,7
3682,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,6.5,1Hz width 11 channels,6,7
3683,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,6.5,1Hz width 11 channels,6,7
3684,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,6.5,1Hz width 11 channels,6,7
3685,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,6.5,1Hz width 11 channels,6,7
3686,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.125,6.5,1Hz width 11 channels,6,7
3687,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,6.5,1Hz width 11 channels,6,7
3688,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,6.5,1Hz width 11 channels,6,7
3689,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,6.5,1Hz width 11 channels,6,7
3690,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,7.5,1Hz width 11 channels,7,8
3691,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,1.0,7.5,1Hz width 11 channels,7,8
3692,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,7.5,1Hz width 11 channels,7,8
3693,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,7.5,1Hz width 11 channels,7,8
3694,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,7.5,1Hz width 11 channels,7,8
3695,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,7.5,1Hz width 11 channels,7,8
3696,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,7.5,1Hz width 11 channels,7,8
3697,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.875,7.5,1Hz width 11 channels,7,8
3698,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,7.5,1Hz width 11 channels,7,8
3699,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,7.5,1Hz width 11 channels,7,8
3700,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,8.5,1Hz width 11 channels,8,9
3701,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.875,8.5,1Hz width 11 channels,8,9
3702,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,8.5,1Hz width 11 channels,8,9
3703,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,8.5,1Hz width 11 channels,8,9
3704,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,8.5,1Hz width 11 channels,8,9
3705,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,1.0,8.5,1Hz width 11 channels,8,9
3706,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,8.5,1Hz width 11 channels,8,9
3707,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,8.5,1Hz width 11 channels,8,9
3708,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,8.5,1Hz width 11 channels,8,9
3709,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,8.5,1Hz width 11 channels,8,9
3710,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,9.5,1Hz width 11 channels,9,10
3711,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,9.5,1Hz width 11 channels,9,10
3712,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,9.5,1Hz width 11 channels,9,10
3713,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,9.5,1Hz width 11 channels,9,10
3714,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.875,9.5,1Hz width 11 channels,9,10
3715,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,9.5,1Hz width 11 channels,9,10
3716,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,9.5,1Hz width 11 channels,9,10
3717,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,9.5,1Hz width 11 channels,9,10
3718,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,9.5,1Hz width 11 channels,9,10
3719,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,9.5,1Hz width 11 channels,9,10
3720,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,10.5,1Hz width 11 channels,10,11
3721,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,10.5,1Hz width 11 channels,10,11
3722,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,10.5,1Hz width 11 channels,10,11
3723,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,10.5,1Hz width 11 channels,10,11
3724,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,1.0,10.5,1Hz width 11 channels,10,11
3725,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,10.5,1Hz width 11 channels,10,11
3726,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.875,10.5,1Hz width 11 channels,10,11
3727,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,10.5,1Hz width 11 channels,10,11
3728,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,10.5,1Hz width 11 channels,10,11
3729,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,10.5,1Hz width 11 channels,10,11
3730,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,11.5,1Hz width 11 channels,11,12
3731,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,11.5,1Hz width 11 channels,11,12
3732,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.875,11.5,1Hz width 11 channels,11,12
3733,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.875,11.5,1Hz width 11 channels,11,12
3734,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,11.5,1Hz width 11 channels,11,12
3735,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,11.5,1Hz width 11 channels,11,12
3736,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,11.5,1Hz width 11 channels,11,12
3737,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,11.5,1Hz width 11 channels,11,12
3738,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,11.5,1Hz width 11 channels,11,12
3739,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,11.5,1Hz width 11 channels,11,12
3740,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,12.5,1Hz width 11 channels,12,13
3741,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,12.5,1Hz width 11 channels,12,13
3742,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,12.5,1Hz width 11 channels,12,13
3743,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,12.5,1Hz width 11 channels,12,13
3744,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,12.5,1Hz width 11 channels,12,13
3745,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,12.5,1Hz width 11 channels,12,13
3746,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,12.5,1Hz width 11 channels,12,13
3747,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,12.5,1Hz width 11 channels,12,13
3748,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,12.5,1Hz width 11 channels,12,13
3749,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,12.5,1Hz width 11 channels,12,13
3750,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.875,13.5,1Hz width 11 channels,13,14
3751,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,13.5,1Hz width 11 channels,13,14
3752,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,13.5,1Hz width 11 channels,13,14
3753,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,13.5,1Hz width 11 channels,13,14
3754,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,13.5,1Hz width 11 channels,13,14
3755,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,13.5,1Hz width 11 channels,13,14
3756,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,13.5,1Hz width 11 channels,13,14
3757,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.75,13.5,1Hz width 11 channels,13,14
3758,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,13.5,1Hz width 11 channels,13,14
3759,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,13.5,1Hz width 11 channels,13,14
3760,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,14.5,1Hz width 11 channels,14,15
3761,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,14.5,1Hz width 11 channels,14,15
3762,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,14.5,1Hz width 11 channels,14,15
3763,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,14.5,1Hz width 11 channels,14,15
3764,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,14.5,1Hz width 11 channels,14,15
3765,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,14.5,1Hz width 11 channels,14,15
3766,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,14.5,1Hz width 11 channels,14,15
3767,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,14.5,1Hz width 11 channels,14,15
3768,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,14.5,1Hz width 11 channels,14,15
3769,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,14.5,1Hz width 11 channels,14,15
3770,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,15.5,1Hz width 11 channels,15,16
3771,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,15.5,1Hz width 11 channels,15,16
3772,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,15.5,1Hz width 11 channels,15,16
3773,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,15.5,1Hz width 11 channels,15,16
3774,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,15.5,1Hz width 11 channels,15,16
3775,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,15.5,1Hz width 11 channels,15,16
3776,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,15.5,1Hz width 11 channels,15,16
3777,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,15.5,1Hz width 11 channels,15,16
3778,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,15.5,1Hz width 11 channels,15,16
3779,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,15.5,1Hz width 11 channels,15,16
3780,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,16.5,1Hz width 11 channels,16,17
3781,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,16.5,1Hz width 11 channels,16,17
3782,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,16.5,1Hz width 11 channels,16,17
3783,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,16.5,1Hz width 11 channels,16,17
3784,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,16.5,1Hz width 11 channels,16,17
3785,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,16.5,1Hz width 11 channels,16,17
3786,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,16.5,1Hz width 11 channels,16,17
3787,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,16.5,1Hz width 11 channels,16,17
3788,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,16.5,1Hz width 11 channels,16,17
3789,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,16.5,1Hz width 11 channels,16,17
3790,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.375,17.5,1Hz width 11 channels,17,18
3791,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.125,17.5,1Hz width 11 channels,17,18
3792,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.25,17.5,1Hz width 11 channels,17,18
3793,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,17.5,1Hz width 11 channels,17,18
3794,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,17.5,1Hz width 11 channels,17,18
3795,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.875,17.5,1Hz width 11 channels,17,18
3796,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.625,17.5,1Hz width 11 channels,17,18
3797,data_s,data_s\2023-02-23T11-33-51 tekst wyob.edf,0.5,17.5,1Hz width 11 channels,17,18
